"area_id","area_name","area_level_label","time_step","time_period","plot","value"
"MWI_3_9_demo","Ntchisi","District","quarter","CY2011Q4","art_adult_m",85
"MWI_3_9_demo","Ntchisi","District","quarter","CY2011Q4","art_adult",251
"MWI_3_9_demo","Ntchisi","District","quarter","CY2011Q4","art_child",17
"MWI_3_9_demo","Ntchisi","District","quarter","CY2011Q4","art_adult_sex_ratio",1.94894117647059
"MWI_3_9_demo","Ntchisi","District","quarter","CY2011Q4","art_adult_child_ratio",14.7647058823529
"MWI_3_9_demo","Ntchisi","District","quarter","CY2011Q4","art_prop_u15",0.063
"MWI_3_9_demo","Ntchisi","District","annual","CY2012Q4","art_total",2774
"MWI_3_9_demo","Ntchisi","District","annual","CY2012Q4","art_adult_f",1721.28
"MWI_3_9_demo","Ntchisi","District","annual","CY2012Q4","art_adult_m",887
"MWI_3_9_demo","Ntchisi","District","annual","CY2012Q4","art_adult",2608
"MWI_3_9_demo","Ntchisi","District","annual","CY2012Q4","art_child",166
"MWI_3_9_demo","Ntchisi","District","annual","CY2012Q4","art_adult_sex_ratio",1.94056369785795
"MWI_3_9_demo","Ntchisi","District","annual","CY2012Q4","art_adult_child_ratio",15.710843373494
"MWI_3_9_demo","Ntchisi","District","annual","CY2012Q4","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q1","art_total",1165
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q1","art_adult_f",723.36
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q1","art_adult_m",373
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q1","art_adult",1096
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q1","art_child",69
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q1","art_adult_sex_ratio",1.93930294906166
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q1","art_adult_child_ratio",15.8840579710145
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q1","art_prop_u15",0.059
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q2","art_total",1747
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q2","art_adult_f",1083.72
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q2","art_adult_m",558
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q2","art_adult",1642
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q2","art_child",105
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q2","art_adult_sex_ratio",1.94215053763441
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q2","art_adult_child_ratio",15.6380952380952
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q2","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q3","art_total",2329
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q3","art_adult_f",1445.4
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q3","art_adult_m",745
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q3","art_adult",2190
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q3","art_child",139
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q3","art_adult_sex_ratio",1.94013422818792
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q3","art_adult_child_ratio",15.7553956834532
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q3","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q4","art_total",306
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q4","art_adult_f",189.42
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q4","art_adult_m",98
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q4","art_adult",287
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q4","art_child",19
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q4","art_adult_sex_ratio",1.93285714285714
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q4","art_adult_child_ratio",15.1052631578947
"MWI_3_9_demo","Ntchisi","District","quarter","CY2012Q4","art_prop_u15",0.062
"MWI_3_9_demo","Ntchisi","District","annual","CY2013Q4","art_total",3047
"MWI_3_9_demo","Ntchisi","District","annual","CY2013Q4","art_adult_f",1890.24
"MWI_3_9_demo","Ntchisi","District","annual","CY2013Q4","art_adult_m",974
"MWI_3_9_demo","Ntchisi","District","annual","CY2013Q4","art_adult",2864
"MWI_3_9_demo","Ntchisi","District","annual","CY2013Q4","art_child",183
"MWI_3_9_demo","Ntchisi","District","annual","CY2013Q4","art_adult_sex_ratio",1.94069815195072
"MWI_3_9_demo","Ntchisi","District","annual","CY2013Q4","art_adult_child_ratio",15.6502732240437
"MWI_3_9_demo","Ntchisi","District","annual","CY2013Q4","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q1","art_total",1281
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q1","art_adult_f",793.98
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q1","art_adult_m",409
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q1","art_adult",1203
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q1","art_child",78
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q1","art_adult_sex_ratio",1.94127139364303
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q1","art_adult_child_ratio",15.4230769230769
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q1","art_prop_u15",0.061
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q2","art_total",1920
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q2","art_adult_f",1191.3
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q2","art_adult_m",614
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q2","art_adult",1805
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q2","art_child",115
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q2","art_adult_sex_ratio",1.94022801302932
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q2","art_adult_child_ratio",15.695652173913
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q2","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q3","art_total",2559
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q3","art_adult_f",1587.96
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q3","art_adult_m",818
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q3","art_adult",2406
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q3","art_child",153
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q3","art_adult_sex_ratio",1.94127139364303
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q3","art_adult_child_ratio",15.7254901960784
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q3","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q4","art_total",335
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q4","art_adult_f",207.9
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q4","art_adult_m",107
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q4","art_adult",315
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q4","art_child",20
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q4","art_adult_sex_ratio",1.94299065420561
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q4","art_adult_child_ratio",15.75
"MWI_3_9_demo","Ntchisi","District","quarter","CY2013Q4","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","annual","CY2014Q4","art_total",3390
"MWI_3_9_demo","Ntchisi","District","annual","CY2014Q4","art_adult_f",2103.42
"MWI_3_9_demo","Ntchisi","District","annual","CY2014Q4","art_adult_m",1084
"MWI_3_9_demo","Ntchisi","District","annual","CY2014Q4","art_adult",3187
"MWI_3_9_demo","Ntchisi","District","annual","CY2014Q4","art_child",203
"MWI_3_9_demo","Ntchisi","District","annual","CY2014Q4","art_adult_sex_ratio",1.94042435424354
"MWI_3_9_demo","Ntchisi","District","annual","CY2014Q4","art_adult_child_ratio",15.6995073891626
"MWI_3_9_demo","Ntchisi","District","annual","CY2014Q4","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q1","art_total",1423
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q1","art_adult_f",883.08
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q1","art_adult_m",455
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q1","art_adult",1338
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q1","art_child",85
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q1","art_adult_sex_ratio",1.94083516483516
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q1","art_adult_child_ratio",15.7411764705882
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q1","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q2","art_total",2135
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q2","art_adult_f",1325.28
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q2","art_adult_m",683
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q2","art_adult",2008
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q2","art_child",127
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q2","art_adult_sex_ratio",1.94038067349927
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q2","art_adult_child_ratio",15.8110236220472
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q2","art_prop_u15",0.059
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q3","art_total",2847
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q3","art_adult_f",1767.48
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q3","art_adult_m",911
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q3","art_adult",2678
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q3","art_child",169
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q3","art_adult_sex_ratio",1.94015367727772
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q3","art_adult_child_ratio",15.8461538461538
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q3","art_prop_u15",0.059
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q4","art_total",373
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q4","art_adult_f",231.66
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q4","art_adult_m",119
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q4","art_adult",351
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q4","art_child",22
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q4","art_adult_sex_ratio",1.94672268907563
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q4","art_adult_child_ratio",15.9545454545455
"MWI_3_9_demo","Ntchisi","District","quarter","CY2014Q4","art_prop_u15",0.059
"MWI_3_9_demo","Ntchisi","District","annual","CY2015Q4","art_total",3747
"MWI_3_9_demo","Ntchisi","District","annual","CY2015Q4","art_adult_f",2324.52
"MWI_3_9_demo","Ntchisi","District","annual","CY2015Q4","art_adult_m",1197
"MWI_3_9_demo","Ntchisi","District","annual","CY2015Q4","art_adult",3522
"MWI_3_9_demo","Ntchisi","District","annual","CY2015Q4","art_child",225
"MWI_3_9_demo","Ntchisi","District","annual","CY2015Q4","art_adult_sex_ratio",1.94195488721804
"MWI_3_9_demo","Ntchisi","District","annual","CY2015Q4","art_adult_child_ratio",15.6533333333333
"MWI_3_9_demo","Ntchisi","District","annual","CY2015Q4","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q1","art_total",1572
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q1","art_adult_f",975.48
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q1","art_adult_m",503
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q1","art_adult",1478
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q1","art_child",94
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q1","art_adult_sex_ratio",1.939324055666
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q1","art_adult_child_ratio",15.7234042553191
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q1","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q2","art_total",2363
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q2","art_adult_f",1465.2
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q2","art_adult_m",755
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q2","art_adult",2220
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q2","art_child",143
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q2","art_adult_sex_ratio",1.94066225165563
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q2","art_adult_child_ratio",15.5244755244755
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q2","art_prop_u15",0.061
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q3","art_total",3149
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q3","art_adult_f",1953.6
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q3","art_adult_m",1006
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q3","art_adult",2960
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q3","art_child",189
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q3","art_adult_sex_ratio",1.94194831013917
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q3","art_adult_child_ratio",15.6613756613757
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q3","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q4","art_total",411
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q4","art_adult_f",255.42
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q4","art_adult_m",132
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q4","art_adult",387
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q4","art_child",24
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q4","art_adult_sex_ratio",1.935
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q4","art_adult_child_ratio",16.125
"MWI_3_9_demo","Ntchisi","District","quarter","CY2015Q4","art_prop_u15",0.058
"MWI_3_9_demo","Ntchisi","District","annual","CY2016Q4","art_total",4007
"MWI_3_9_demo","Ntchisi","District","annual","CY2016Q4","art_adult_f",2486.22
"MWI_3_9_demo","Ntchisi","District","annual","CY2016Q4","art_adult_m",1281
"MWI_3_9_demo","Ntchisi","District","annual","CY2016Q4","art_adult",3767
"MWI_3_9_demo","Ntchisi","District","annual","CY2016Q4","art_child",240
"MWI_3_9_demo","Ntchisi","District","annual","CY2016Q4","art_adult_sex_ratio",1.94084309133489
"MWI_3_9_demo","Ntchisi","District","annual","CY2016Q4","art_adult_child_ratio",15.6958333333333
"MWI_3_9_demo","Ntchisi","District","annual","CY2016Q4","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q1","art_total",1682
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q1","art_adult_f",1043.46
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q1","art_adult_m",538
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q1","art_adult",1581
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q1","art_child",101
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q1","art_adult_sex_ratio",1.93951672862454
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q1","art_adult_child_ratio",15.6534653465347
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q1","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q2","art_total",2524
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q2","art_adult_f",1566.18
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q2","art_adult_m",807
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q2","art_adult",2373
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q2","art_child",151
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q2","art_adult_sex_ratio",1.94074349442379
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q2","art_adult_child_ratio",15.7152317880795
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q2","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q3","art_total",3367
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q3","art_adult_f",2088.9
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q3","art_adult_m",1076
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q3","art_adult",3165
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q3","art_child",202
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q3","art_adult_sex_ratio",1.94135687732342
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q3","art_adult_child_ratio",15.6683168316832
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q3","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q4","art_total",441
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q4","art_adult_f",273.9
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q4","art_adult_m",141
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q4","art_adult",415
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q4","art_child",26
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q4","art_adult_sex_ratio",1.94255319148936
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q4","art_adult_child_ratio",15.9615384615385
"MWI_3_9_demo","Ntchisi","District","quarter","CY2016Q4","art_prop_u15",0.059
"MWI_3_9_demo","Ntchisi","District","annual","CY2017Q4","art_total",4385
"MWI_3_9_demo","Ntchisi","District","annual","CY2017Q4","art_adult_f",2720.52
"MWI_3_9_demo","Ntchisi","District","annual","CY2017Q4","art_adult_m",1401
"MWI_3_9_demo","Ntchisi","District","annual","CY2017Q4","art_adult",4122
"MWI_3_9_demo","Ntchisi","District","annual","CY2017Q4","art_child",263
"MWI_3_9_demo","Ntchisi","District","annual","CY2017Q4","art_adult_sex_ratio",1.94184154175589
"MWI_3_9_demo","Ntchisi","District","annual","CY2017Q4","art_adult_child_ratio",15.6730038022814
"MWI_3_9_demo","Ntchisi","District","annual","CY2017Q4","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q1","art_total",1841
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q1","art_adult_f",1141.8
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q1","art_adult_m",588
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q1","art_adult",1730
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q1","art_child",111
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q1","art_adult_sex_ratio",1.94183673469388
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q1","art_adult_child_ratio",15.5855855855856
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q1","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q2","art_total",2765
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q2","art_adult_f",1714.68
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q2","art_adult_m",883
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q2","art_adult",2598
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q2","art_child",167
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q2","art_adult_sex_ratio",1.94187995469989
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q2","art_adult_child_ratio",15.5568862275449
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q2","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q3","art_total",3684
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q3","art_adult_f",2286.24
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q3","art_adult_m",1178
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q3","art_adult",3464
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q3","art_child",220
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q3","art_adult_sex_ratio",1.94078098471986
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q3","art_adult_child_ratio",15.7454545454545
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q3","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q4","art_total",482
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q4","art_adult_f",298.98
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q4","art_adult_m",154
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q4","art_adult",453
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q4","art_child",29
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q4","art_adult_sex_ratio",1.94142857142857
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q4","art_adult_child_ratio",15.6206896551724
"MWI_3_9_demo","Ntchisi","District","quarter","CY2017Q4","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","annual","CY2018Q4","art_total",4609
"MWI_3_9_demo","Ntchisi","District","annual","CY2018Q4","art_adult_f",2859.12
"MWI_3_9_demo","Ntchisi","District","annual","CY2018Q4","art_adult_m",1473
"MWI_3_9_demo","Ntchisi","District","annual","CY2018Q4","art_adult",4332
"MWI_3_9_demo","Ntchisi","District","annual","CY2018Q4","art_child",277
"MWI_3_9_demo","Ntchisi","District","annual","CY2018Q4","art_adult_sex_ratio",1.9410183299389
"MWI_3_9_demo","Ntchisi","District","annual","CY2018Q4","art_adult_child_ratio",15.6389891696751
"MWI_3_9_demo","Ntchisi","District","annual","CY2018Q4","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q1","art_total",1935
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q1","art_adult_f",1200.54
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q1","art_adult_m",618
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q1","art_adult",1819
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q1","art_child",116
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q1","art_adult_sex_ratio",1.9426213592233
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q1","art_adult_child_ratio",15.6810344827586
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q1","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q2","art_total",2904
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q2","art_adult_f",1801.8
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q2","art_adult_m",928
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q2","art_adult",2730
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q2","art_child",174
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q2","art_adult_sex_ratio",1.94159482758621
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q2","art_adult_child_ratio",15.6896551724138
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q2","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q3","art_total",3871
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q3","art_adult_f",2401.74
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q3","art_adult_m",1237
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q3","art_adult",3639
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q3","art_child",232
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q3","art_adult_sex_ratio",1.9415844785772
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q3","art_adult_child_ratio",15.6853448275862
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q3","art_prop_u15",0.06
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q4","art_total",507
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q4","art_adult_f",314.16
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q4","art_adult_m",162
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q4","art_adult",476
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q4","art_child",31
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q4","art_adult_sex_ratio",1.93925925925926
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q4","art_adult_child_ratio",15.3548387096774
"MWI_3_9_demo","Ntchisi","District","quarter","CY2018Q4","art_prop_u15",0.061
"MWI_4_1_demo","Chitipa","District + Metro","annual","CY2011Q4","art_total",2116
"MWI_4_1_demo","Chitipa","District + Metro","annual","CY2011Q4","art_adult_f",1312.74
"MWI_4_1_demo","Chitipa","District + Metro","annual","CY2011Q4","art_adult_m",676
"MWI_4_1_demo","Chitipa","District + Metro","annual","CY2011Q4","art_adult",1989
"MWI_4_1_demo","Chitipa","District + Metro","annual","CY2011Q4","art_child",127
"MWI_4_1_demo","Chitipa","District + Metro","annual","CY2011Q4","art_adult_sex_ratio",1.94192307692308
"MWI_4_1_demo","Chitipa","District + Metro","annual","CY2011Q4","art_adult_child_ratio",15.6614173228346
"MWI_4_1_demo","Chitipa","District + Metro","annual","CY2011Q4","art_prop_u15",0.06
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q1","art_total",889
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q1","art_adult_f",551.76
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q1","art_adult_m",284
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q1","art_adult",836
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q1","art_child",53
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q1","art_adult_sex_ratio",1.94281690140845
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q1","art_adult_child_ratio",15.7735849056604
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q1","art_prop_u15",0.06
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q2","art_total",1334
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q2","art_adult_f",827.64
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q2","art_adult_m",426
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q2","art_adult",1254
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q2","art_child",80
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q2","art_adult_sex_ratio",1.94281690140845
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q2","art_adult_child_ratio",15.675
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q2","art_prop_u15",0.06
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q3","art_total",1778
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q3","art_adult_f",1103.52
"MWI_4_1_demo","Chitipa","District + Metro","quarter","CY2011Q3","art_adult_m",568
